16500,Fondation David Suzuki,David Suzuki Foundation,2018-04-17,['Environment'],['Environment'],"['Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada', 'Finance Canada (FIN)', 'Transport Canada (TC)']"
16500,Fondation David Suzuki,David Suzuki Foundation,2018-04-24,['Environment'],['Environment'],['Environment and Climate Change Canada']
16500,Fondation David Suzuki,David Suzuki Foundation,2018-04-16,['Environment'],['Environment'],['Environment and Climate Change Canada']
278084,null,Loblaw Companies Limited,2018-05-15,"['Environment', 'Climate', 'Transportation']","['Environment', 'Climate', 'Transportation']",['Environment and Climate Change Canada']
563,Fertilisants Canada,Fertilizer Canada,2018-05-16,['Environment'],['Environment'],['Environment and Climate Change Canada']
359259,null,EcoJustice,2018-05-15,"['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']","['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']",['Natural Resources Canada (NRCan)']
359259,null,EcoJustice,2018-05-15,"['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']","['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']",['House of Commons']
359259,null,EcoJustice,2018-05-15,"['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']","['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']",['Environment and Climate Change Canada']
61,null,GREENPEACE CANADA,2018-04-17,"['Environment', 'Climate']","['Environment', 'Climate']","['Finance Canada (FIN)', 'Finance Canada (FIN)', 'Finance Canada (FIN)']"
61,null,GREENPEACE CANADA,2018-04-17,"['Environment', 'Climate']","['Environment', 'Climate']","['Transport Canada (TC)', 'Transport Canada (TC)', 'Transport Canada (TC)', 'Transport Canada (TC)']"
61,null,GREENPEACE CANADA,2018-04-17,"['Environment', 'Climate']","['Environment', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
61,null,GREENPEACE CANADA,2018-04-17,"['Environment', 'Climate']","['Environment', 'Climate']",['Environment and Climate Change Canada']
61,null,GREENPEACE CANADA,2018-05-07,['Environment'],['Environment'],['Environment and Climate Change Canada']
360549,null,Federated Co-operatives Limited,2018-04-20,['Energy'],['Energy'],['Environment and Climate Change Canada']
360549,null,Federated Co-operatives Limited,2018-04-05,"['Climate', 'Energy', 'Transportation']","['Climate', 'Energy', 'Transportation']",['Public Safety Canada (PS)']
360549,null,Federated Co-operatives Limited,2018-04-17,['Climate'],['Climate'],['Environment and Climate Change Canada']
360549,null,Federated Co-operatives Limited,2018-04-17,"['Climate', 'Energy']","['Climate', 'Energy']",['Public Services and Procurement Canada']
226821,null,"Ford Motor Company of Canada, Ltd.",2018-04-04,"['Environment', 'Climate']","['Environment', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Innovation, Science and Economic Development Canada', 'Environment and Climate Change Canada']"
226821,null,"Ford Motor Company of Canada, Ltd.",2018-04-12,"['Environment', 'Climate']","['Environment', 'Climate']",['Environment and Climate Change Canada']
361470,null,Benga Mining,2018-05-14,"['Aboriginal Affairs', 'Economic Development', 'Environment', 'Fisheries', 'Mining']","['Aboriginal Affairs', 'Economic Development', 'Environment', 'Fisheries', 'Mining']",['Environment and Climate Change Canada']
82,null,CANADIAN FOODGRAINS BANK,2018-05-01,"['Agriculture', 'Environment', 'International Development', 'Climate']","['Agriculture', 'Environment', 'International Development', 'Climate']",['Global Affairs Canada']
82,null,CANADIAN FOODGRAINS BANK,2018-05-07,"['Agriculture', 'International Development', 'Climate']","['Agriculture', 'International Development', 'Climate']",['House of Commons']
82,null,CANADIAN FOODGRAINS BANK,2018-05-11,"['Agriculture', 'International Development', 'Climate']","['Agriculture', 'International Development', 'Climate']",['Global Affairs Canada']
362219,Keurig Canada,Keurig Canada,2018-05-24,['Environment'],['Environment'],['Environment and Climate Change Canada']
359259,null,EcoJustice,2018-05-22,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['Environment and Climate Change Canada']
359259,null,EcoJustice,2018-05-24,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
3622,null,Aboriginal Peoples Television Network,2018-05-22,['Environment'],['Environment'],['Environment and Climate Change Canada']
271764,Association canadienne de l’industrie de la chimie,Chemistry Industry Association of Canada,2018-05-24,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
362255,null,Club Coffee,2018-05-25,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-05-14,"['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']","['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']",['Natural Resources Canada (NRCan)']
360919,CONOCO PHILLIPS CANADA,CONOCO PHILLIPS CANADA,2018-05-15,"['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']","['Aboriginal Affairs', 'Climate', 'Energy', 'Environment']",['Environment and Climate Change Canada']
82,null,CANADIAN FOODGRAINS BANK,2018-05-02,"['Agriculture', 'International Development', 'Climate']","['Agriculture', 'International Development', 'Climate']","['House of Commons', 'House of Commons', 'House of Commons', 'House of Commons']"
14315,Association canadienne des prospecteurs et entrepreneurs,Prospectors and Developers Association of Canada,2018-05-11,"['Environment', 'Mining', 'Industry']","['Environment', 'Mining', 'Industry']",['Environment and Climate Change Canada']
362265,null,Federated Co-operatives Limited,2018-05-30,"['Climate', 'Environment']","['Climate', 'Environment']",['Environment and Climate Change Canada']
359259,null,EcoJustice,2018-05-29,['Environment'],['Environment'],['Environment and Climate Change Canada']
359392,Association canadienne de L'énergie éolienne,Canadian Wind Energy Association (CanWEA),2018-05-30,"['Energy', 'Environment', 'Industry', 'Taxation and Finance']","['Energy', 'Environment', 'Industry', 'Taxation and Finance']",['Environment and Climate Change Canada']
359393,null,Canadian Solar Industries Association,2018-05-30,"['Energy', 'Environment', 'Industry', 'Taxation and Finance']","['Energy', 'Environment', 'Industry', 'Taxation and Finance']",['Environment and Climate Change Canada']
296405,null,Salesforce.com,2018-05-01,['Science and Technology'],['Science and Technology'],['Environment and Climate Change Canada']
347306,null,Memorial University of Newfoundland,2018-04-12,"['Environment', 'Fisheries', 'Research and Development', 'Science and Technology']","['Environment', 'Fisheries', 'Research and Development', 'Science and Technology']","['Fisheries and Oceans Canada (DFO)', 'Fisheries and Oceans Canada (DFO)', 'Environment and Climate Change Canada', 'Fisheries and Oceans Canada (DFO)']"
4669,null,PEMBINA INSTITUTE,2018-04-13,['Environment'],['Environment'],['Environment and Climate Change Canada']
4669,null,PEMBINA INSTITUTE,2018-04-16,['Environment'],['Environment'],['Environment and Climate Change Canada']
358300,null,Alectra Corporation,2018-05-29,"['Energy', 'Environment', 'Economic Development']","['Energy', 'Environment', 'Economic Development']",['Environment and Climate Change Canada']
358300,null,Alectra Corporation,2018-05-29,"['Energy', 'Environment', 'Economic Development']","['Energy', 'Environment', 'Economic Development']",['Environment and Climate Change Canada']
358646,null,Domtar Inc.,2018-05-31,"['Climate', 'Forestry', 'Industry']","['Climate', 'Forestry', 'Industry']",['Natural Resources Canada (NRCan)']
645,null,CANADIAN OILSEED PROCESSORS ASSOCIATION,2018-05-18,['Environment'],['Environment'],['Environment and Climate Change Canada']
352826,null,Innergex Renewable Energy Inc.,2018-06-05,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Aboriginal Affairs', 'Economic Development']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Aboriginal Affairs', 'Economic Development']",['Indigenous and Northern Affairs Canada']
325466,Association Canadienne de Propriétaires Forestiers,Canadian Association of Forest Owners,2018-05-01,"['Forestry', 'Environment', 'Fisheries', 'Climate']","['Forestry', 'Environment', 'Fisheries', 'Climate']","['House of Commons', 'Natural Resources Canada (NRCan)', 'House of Commons', 'House of Commons']"
325466,Association Canadienne de Propriétaires Forestiers,Canadian Association of Forest Owners,2018-05-02,"['Forestry', 'Environment', 'Fisheries', 'Climate']","['Forestry', 'Environment', 'Fisheries', 'Climate']","['House of Commons', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Senate of Canada']"
377,null,CAMECO CORPORATION,2018-05-02,"['Aboriginal Affairs', 'Energy', 'International Trade', 'Mining']","['Aboriginal Affairs', 'Energy', 'International Trade', 'Mining']","['Natural Resources Canada (NRCan)', 'Justice Canada (JC)', 'Environment and Climate Change Canada', 'Indigenous and Northern Affairs Canada']"
377,null,CAMECO CORPORATION,2018-05-04,"['Aboriginal Affairs', 'Energy', 'Environment', 'International Trade', 'Mining']","['Aboriginal Affairs', 'Energy', 'Environment', 'International Trade', 'Mining']","['Environment and Climate Change Canada', 'House of Commons']"
352826,null,Innergex Renewable Energy Inc.,2018-06-05,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Aboriginal Affairs', 'Economic Development', 'Government Procurement']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Aboriginal Affairs', 'Economic Development', 'Government Procurement']","['House of Commons', 'House of Commons']"
359634,null,Innergex Renewable Energy Inc.,2018-06-05,"['Aboriginal Affairs', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Internal Trade', 'International Trade']","['Aboriginal Affairs', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Internal Trade', 'International Trade']",['House of Commons']
258842,Association canadienne des boissons,Canadian Beverage Association,2018-05-23,"['Environment', 'Economic Development', 'Industry']","['Environment', 'Economic Development', 'Industry']",['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2018-05-24,['Environment'],['Environment'],['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2018-05-30,"['Environment', 'Taxation and Finance']","['Environment', 'Taxation and Finance']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
16844,Ingénieurs Canada,Engineers Canada,2018-05-16,"['Education', 'Employment and Training', 'Infrastructure', 'Climate']","['Education', 'Employment and Training', 'Infrastructure', 'Climate']",['House of Commons']
221141,null,Methanex Corporation,2018-05-01,"['Energy', 'Environment', 'Transportation', 'Industry', 'Economic Development']","['Energy', 'Environment', 'Transportation', 'Industry', 'Economic Development']",['House of Commons']
67,La Fédération canadienne de L'agriculture,Canadian Federation of Agriculture,2018-05-23,"['Agriculture', 'Environment']","['Agriculture', 'Environment']",['Environment and Climate Change Canada']
250343,null,Capital Power Corporation,2018-05-29,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Environment and Climate Change Canada']
250343,null,Capital Power Corporation,2018-05-29,"['Energy', 'Environment', 'Climate', 'Infrastructure']","['Energy', 'Environment', 'Climate', 'Infrastructure']",['Natural Resources Canada (NRCan)']
359655,null,Tesla Motors Canada ULC,2018-05-22,"['Climate', 'Energy', 'Environment', 'Infrastructure', 'Transportation']","['Climate', 'Energy', 'Environment', 'Infrastructure', 'Transportation']","['Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)', 'Transport Canada (TC)', ""Prime Minister's Office (PMO)"", 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Innovation, Science and Economic Development Canada']"
17181,ASSOCIATION CANADIENNE DE L'ELECTRICITE,CANADIAN ELECTRICITY ASSOCIATION,2018-05-29,"['Energy', 'Environment']","['Energy', 'Environment']","['Indigenous and Northern Affairs Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
269143,Équiterre,null,2018-05-22,['Climate'],['Climat'],['Environment and Climate Change Canada']
5290,null,CANADIAN STANDARDS ASSOCIATION,2018-05-11,['Environment'],['Environment'],['Environment and Climate Change Canada']
344911,Evidence pour la democratie,Evidence for Democracy,2018-06-07,"['Budget', 'Climate', 'Research and Development']","['Budget', 'Climate', 'Research and Development']",['House of Commons']
357325,Société Aurifère Barrick,Barrick Gold Corporation,2018-05-18,['Industry'],['Industry'],['Environment and Climate Change Canada']
357342,L'institut professionel de la fonction publique du Canada,The Professional Institute for the Public Service of Canada,2018-05-28,['Labour'],['Labour'],['House of Commons']
279,Association canadienne de L'énergie éolienne,Canadian Wind Energy Association,2018-05-17,"['Energy', 'Science and Technology', 'Climate']","['Energy', 'Science and Technology', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)', 'Innovation, Science and Economic Development Canada']"
360549,null,Federated Co-operatives Limited,2018-05-30,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['Agriculture and Agri-Food Canada (AAFC)']
360549,null,Federated Co-operatives Limited,2018-05-30,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['Environment and Climate Change Canada']
360549,null,Federated Co-operatives Limited,2018-05-30,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']","['Innovation, Science and Economic Development Canada']"
360549,null,Federated Co-operatives Limited,2018-05-30,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['Transport Canada (TC)']
279,Association canadienne de L'énergie éolienne,Canadian Wind Energy Association,2018-05-30,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Environment and Climate Change Canada']
226821,null,"Ford Motor Company of Canada, Ltd.",2018-05-28,['Environment'],['Environment'],['Environment and Climate Change Canada']
347746,null,In Situ Oil Sands Alliance (IOSA),2018-05-08,"['Energy', 'Economic Development', 'Environment', 'Industry']","['Energy', 'Economic Development', 'Environment', 'Industry']",['Environment and Climate Change Canada']
347746,null,In Situ Oil Sands Alliance (IOSA),2018-05-08,"['Energy', 'Environment']","['Energy', 'Environment']",['Environment and Climate Change Canada']
362156,null,Naikun Wind Energy Group Inc.,2018-06-05,"['Climate', 'Environment', 'Energy']","['Climate', 'Environment', 'Energy']",['Environment and Climate Change Canada']
362156,null,Naikun Wind Energy Group Inc.,2018-06-05,"['Climate', 'Environment', 'Energy', 'Aboriginal Affairs']","['Climate', 'Environment', 'Energy', 'Aboriginal Affairs']",['House of Commons']
362156,null,Naikun Wind Energy Group Inc.,2018-06-05,"['Climate', 'Environment', 'Energy', 'Aboriginal Affairs']","['Climate', 'Environment', 'Energy', 'Aboriginal Affairs']",['House of Commons']
12890,null,WEST COAST ENVIRONMENTAL LAW ASSOCIATION,2018-05-03,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2018-05-29,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
359012,null,"ChargePoint, Inc.",2018-06-11,"['Environment', 'Transportation']","['Environment', 'Transportation']",['Environment and Climate Change Canada']
328226,Association des administrations portuaires canadiennes,Association of Canadian Port Authorities,2018-05-08,"['Infrastructure', 'Transportation', 'Environment', 'International Trade']","['Infrastructure', 'Transportation', 'Environment', 'International Trade']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
13022,null,Environmental Defence Canada,2018-05-09,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'House of Commons']"
13022,null,Environmental Defence Canada,2018-05-29,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
13022,null,Environmental Defence Canada,2018-05-29,"['Environment', 'Health']","['Environment', 'Health']","['Health Canada (HC)', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Health Canada (HC)']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2018-05-29,"['Environment', 'Infrastructure', 'Climate']","['Environment', 'Infrastructure', 'Climate']",['House of Commons']
390,Conseil canadien de L'horticulture,Canadian Horticultural Council,2018-05-01,"['Agriculture', 'Environment', 'International Trade', 'Labour', 'Taxation and Finance', 'Climate']","['Agriculture', 'Environment', 'International Trade', 'Labour', 'Taxation and Finance', 'Climate']","['House of Commons', 'House of Commons', 'Agriculture and Agri-Food Canada (AAFC)']"
13022,null,Environmental Defence Canada,2018-05-24,"['Environment', 'Health']","['Environment', 'Health']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2018-05-30,"['Energy', 'Environment', 'Infrastructure', 'Climate']","['Energy', 'Environment', 'Infrastructure', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
16851,null,Imperial Oil Limited,2018-05-03,['Environment'],['Environment'],"['House of Commons', 'Environment and Climate Change Canada', 'House of Commons', 'House of Commons']"
16851,null,Imperial Oil Limited,2018-05-08,"['Energy', 'Environment']","['Energy', 'Environment']","['House of Commons', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
16851,null,Imperial Oil Limited,2018-05-09,"['Energy', 'Environment']","['Energy', 'Environment']",['Environment and Climate Change Canada']
16851,null,Imperial Oil Limited,2018-05-25,"['Energy', 'Environment']","['Energy', 'Environment']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
362031,AddÉnergie,AddEnergie,2018-06-12,"['Energy', 'Climate', 'Transportation']","['Énergie', 'Climate', 'Transportation']",['Environment and Climate Change Canada']
361894,null,IAMGOLD Corporation,2018-06-04,"['Aboriginal Affairs', 'Environment', 'Fisheries', 'Mining']","['Aboriginal Affairs', 'Environment', 'Fisheries', 'Mining']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
359337,null,ChargePoint,2018-06-11,"['Environment', 'Transportation']","['Environment', 'Transportation']",['Environment and Climate Change Canada']
359337,null,ChargePoint,2018-06-12,"['Environment', 'Transportation']","['Environment', 'Transportation']",['Environment and Climate Change Canada']
5004,Association nucléaire canadienne,Canadian Nuclear Association,2018-05-03,['Energy'],['Energy'],['Environment and Climate Change Canada']
5004,Association nucléaire canadienne,Canadian Nuclear Association,2018-05-23,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'House of Commons', 'House of Commons']"
16567,null,Canola Council of Canada,2018-05-18,"['Agriculture', 'International Trade']","['Agriculture', 'International Trade']",['Environment and Climate Change Canada']
319,L'ASSOCIATION CANADIENNE DE PRODUITS DE CONSOMMATION SPECIALISÉS,CANADIAN CONSUMER SPECIALTY PRODUCTS ASSOCIATION,2018-05-16,['Health'],['Health'],['Environment and Climate Change Canada']
358099,Le Fonds Atmosphérique,The Atmospheric Fund,2018-05-04,"['Climate', 'Economic Development', 'Budget', 'Housing', 'Transportation']","['Climate', 'Economic Development', 'Budget', 'Housing', 'Transportation']",['Finance Canada (FIN)']
362031,AddÉnergie,AddEnergie,2018-06-11,"['Energy', 'Climate', 'Transportation']","['Énergie', 'Climate', 'Transportation']",['Environment and Climate Change Canada']
362031,AddÉnergie,AddEnergie,2018-06-12,"['Energy', 'Climate', 'Transportation']","['Énergie', 'Climate', 'Transportation']",['Transport Canada (TC)']
360320,null,Samsung Renewable Energy Inc.,2018-05-04,"['Aboriginal Affairs', 'Agriculture', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Government Procurement', 'Industry', 'Infrastructure', 'International Trade', 'Science and Technology', 'Transportation']","['Aboriginal Affairs', 'Agriculture', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Government Procurement', 'Industry', 'Infrastructure', 'International Trade', 'Science and Technology', 'Transportation']",['Infrastructure Canada']
13682,Comptables professionnels agréés du Canada (CPA Canada),Chartered Professional Accountants of Canada (CPA Canada),2018-05-09,['Environment'],['Environment'],['Environment and Climate Change Canada']
360320,null,Samsung Renewable Energy Inc.,2018-05-17,"['Aboriginal Affairs', 'Agriculture', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Government Procurement', 'Industry', 'Infrastructure', 'International Trade', 'Science and Technology', 'Transportation']","['Aboriginal Affairs', 'Agriculture', 'Climate', 'Economic Development', 'Energy', 'Environment', 'Government Procurement', 'Industry', 'Infrastructure', 'International Trade', 'Science and Technology', 'Transportation']","['Innovation, Science and Economic Development Canada']"
359884,null,The International CCS Knowledge Centre,2018-05-24,"['Climate', 'International Development', 'International Relations', 'Research and Development']","['Climate', 'International Development', 'International Relations', 'Research and Development']",['Natural Resources Canada (NRCan)']
359884,null,The International CCS Knowledge Centre,2018-05-24,"['Climate', 'International Development', 'International Relations']","['Climate', 'International Development', 'International Relations']",['House of Commons']
360428,null,Heritage Gas Limited,2018-05-14,"['Climate', 'Energy', 'Environment']","['Climate', 'Energy', 'Environment']",['House of Commons']
5427,null,Irving Oil Limited,2018-05-16,"['Energy', 'Industry', 'Climate']","['Energy', 'Industry', 'Climate']",['Environment and Climate Change Canada']
15673,Association canadienne des carburants,Canadian Fuels Association,2018-05-10,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['House of Commons']
15673,Association canadienne des carburants,Canadian Fuels Association,2018-05-11,['Climate'],['Climate'],['House of Commons']
15673,Association canadienne des carburants,Canadian Fuels Association,2018-05-24,"['Energy', 'Climate']","['Energy', 'Climate']",['Environment and Climate Change Canada']
362005,null,TNC Canada,2018-05-07,"['Environment', 'Aboriginal Affairs']","['Environment', 'Aboriginal Affairs']","['Environment and Climate Change Canada', 'Indigenous and Northern Affairs Canada']"
13913,Association Canadienne du Ciment,CEMENT ASSOCIATION OF CANADA,2018-05-03,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
362368,null,Private Forest Landowners Association,2018-05-01,"['Climate', 'Environment', 'Fisheries', 'Forestry']","['Climate', 'Environment', 'Fisheries', 'Forestry']","['House of Commons', 'House of Commons', 'House of Commons', 'Natural Resources Canada (NRCan)', 'House of Commons']"
223484,null,Nova Scotia Power Incorporated,2018-05-05,"['Energy', 'Environment', 'Fisheries', 'Climate']","['Energy', 'Environment', 'Fisheries', 'Climate']",['Natural Resources Canada (NRCan)']
223484,null,Nova Scotia Power Incorporated,2018-05-29,"['Energy', 'Fisheries', 'Climate']","['Energy', 'Fisheries', 'Climate']","['Fisheries and Oceans Canada (DFO)', 'Fisheries and Oceans Canada (DFO)', 'Fisheries and Oceans Canada (DFO)', 'Fisheries and Oceans Canada (DFO)']"
13501,COMPAGNIE GENERAL MOTORS DU CANADA,GENERAL MOTORS OF CANADA COMPANY,2018-05-23,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2018-05-07,['Environment'],['Environment'],['Environment and Climate Change Canada']
191,Association canadienne du gaz,Canadian Gas Association,2018-05-30,"['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']","['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']",['Natural Resources Canada (NRCan)']
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2018-05-28,['Energy'],['Energy'],['Environment and Climate Change Canada']
12935,null,ENCANA CORPORATION,2018-05-02,['Energy'],['Energy'],['Environment and Climate Change Canada']
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2018-05-28,['Environment'],['Environment'],['Environment and Climate Change Canada']
12935,null,ENCANA CORPORATION,2018-05-03,['Energy'],['Energy'],"['House of Commons', 'Environment and Climate Change Canada', 'House of Commons', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
191,Association canadienne du gaz,Canadian Gas Association,2018-05-30,"['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']","['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']",['House of Commons']
222961,association canadienne de pipelines d'energie,Canadian Energy Pipeline Association,2018-05-07,"['Energy', 'Environment', 'Infrastructure']","['Energy', 'Environment', 'Infrastructure']",['Environment and Climate Change Canada']
191,Association canadienne du gaz,Canadian Gas Association,2018-05-31,"['Transportation', 'Energy', 'Security', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']","['Transportation', 'Energy', 'Security', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
191,Association canadienne du gaz,Canadian Gas Association,2018-05-29,"['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development']","['Transportation', 'Energy', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development']",['Environment and Climate Change Canada']
191,Association canadienne du gaz,Canadian Gas Association,2018-05-30,"['Transportation', 'Energy', 'Security', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']","['Transportation', 'Energy', 'Security', 'Climate', 'Economic Development', 'Environment', 'Industry', 'Infrastructure', 'Regional Development', 'Research and Development', 'Science and Technology']",['Transport Canada (TC)']
12935,null,ENCANA CORPORATION,2018-05-31,['Energy'],['Energy'],['Environment and Climate Change Canada']
12935,null,ENCANA CORPORATION,2018-05-31,['Energy'],['Energy'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
12935,null,ENCANA CORPORATION,2018-05-31,['Energy'],['Energy'],['Environment and Climate Change Canada']
5242,null,Hydro-Québec,2018-05-17,['Energy'],['Energy'],"['Natural Resources Canada (NRCan)', 'Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada', 'Innovation, Science and Economic Development Canada', 'Infrastructure Canada', 'Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada']"
5242,null,Hydro-Québec,2018-05-29,['Energy'],['Energy'],"['Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada', 'Indigenous and Northern Affairs Canada', 'Natural Resources Canada (NRCan)', 'Innovation, Science and Economic Development Canada', 'Environment and Climate Change Canada', 'Public Safety Canada (PS)', 'Natural Resources Canada (NRCan)', 'Infrastructure Canada']"
265502,Vale Canada Ltd.,Vale Canada Ltd.,2018-05-03,"['Employment and Training', 'Environment', 'Mining']","['Employment and Training', 'Environment', 'Mining']",['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2018-05-22,['Environment'],['Environment'],['Environment and Climate Change Canada']
357258,Industries Renouvelables Canada,Renewable Industries Canada,2018-05-17,"['Budget', 'Economic Development', 'Energy', 'Climate', 'Environment', 'Transportation']","['Budget', 'Economic Development', 'Energy', 'Climate', 'Environment', 'Transportation']",['Environment and Climate Change Canada']
357258,Industries Renouvelables Canada,Renewable Industries Canada,2018-05-31,"['Budget', 'Economic Development', 'Energy', 'Climate', 'Environment', 'Agriculture', 'Transportation']","['Budget', 'Economic Development', 'Energy', 'Climate', 'Environment', 'Agriculture', 'Transportation']","[""Prime Minister's Office (PMO)""]"
664,null,Unifor,2018-05-24,"['Environment', 'Health', 'Transportation', 'Climate']","['Environment', 'Health', 'Transportation', 'Climate']",['House of Commons']
664,null,Unifor,2018-05-24,"['Environment', 'Health', 'Transportation', 'Climate']","['Environment', 'Health', 'Transportation', 'Climate']",['House of Commons']
664,null,Unifor,2018-05-24,"['Environment', 'Health', 'Transportation', 'Climate']","['Environment', 'Health', 'Transportation', 'Climate']",['House of Commons']
664,null,Unifor,2018-05-24,"['Environment', 'Health', 'Transportation', 'Climate']","['Environment', 'Health', 'Transportation', 'Climate']",['House of Commons']
